id,title,release_date,budget,revenue
316603,Funeral Ceremonies,01/01/1969,0,0.0
260352,Book of Days,11/30/1989,0,0.0
102860,Found Memories,02-09-2011,0,0.0
88534,Avé,2012-03-09,0,0.0
67941,Max & Co,2007-09-08,0,0.0
169877,Bovines,22-02-2012,0,0.0
28642,It's Gradiva Who Is Calling You,07-09-2006,0,0.0
85107,Slow Action,01-01-2010,0,0.0
254661,O'er the Land,01-01-2009,0,0.0
102873,¡Vivan las Antipodas!,11/05/2011,0,0.0
324083,Life Lesson,04/11/1995,0,0.0
348273,Finale,17-07-2007,0,0.0
106134,Meanwhile,29-11-2011,0,0.0
162472,Anémone,1968-02-13,0,0.0
111650,It Happened in Europe,1948-11-19,0,0.0
147496,Amber City,01-01-1999,0,0.0
154211,Sogobi,2002-01-12,0,0.0
30888,The Coming of Sin,1978-06-01,0,0.0
46863,The Bells Toll for the Barefooted,01-01-1965,0,0.0
126879,Atomic Age,2012-11-27,0,0.0
102858,The Fourth Dimension,27-06-2012,0,0.0
220005,At the First Breath of Wind,25-09-2003,0,0.0
149657,Dad,25-10-2010,0,0.0
42647,The Twelve Months,12/30/1956,0,0.0
45490,Okinawa Rendez-vous,2000-07-28,0,0.0
297288,Good for Nothing,2014-10-23,0,0.0
297745,...E fuori nevica!,16-10-2014,0,0.0
24235,Champion,12-03-2005,0,0.0
57394,Champion,06/28/2002,0,0.0
274110,Ciudad Delirio,09/19/2014,0,0.0
64304,Clan of Amazons,19-02-1978,0,0.0
43833,Q Planes,06/20/1939,0,0.0
193460,Fighting Fools,1949-03-17,,0.0
186775,Hold That Baby!,1949-06-06,0,0.0
5256,Momentum,2003-03-26,0,0.0
64869,"Nikki, Wild Dog of the North",12-07-1961,0,0.0
38659,Ride a Crooked Trail,1958-09-01,0,0.0
42789,Ride the Wild Surf,01/01/1964,0,0.0
162117,Secrets of Life,06-11-1956,0,0.0
156007,The Flying Dagger,1969-06-18,0,0.0
96935,The Naked Maja,12/20/1958,0,0.0
126958,The Tournament,18-02-1929,0,0.0
334312,The Tournament,04/29/2015,0,0.0
186881,Treasure Hunters,07/09/1981,0,0.0
49092,Who Done It?,06-11-1942,0,0.0
269390,Skull,05/10/1927,0,0.0
124762,Inori,08/04/2012,0,0.0
138191,36,01/17/2012,0,0.0
158942,Silent Ones,22-01-2013,0,0.0
158951,Darkness,01/27/2013,0,0.0
157033,Die Welt,01/24/2013,0,0.0
118145,"differently, Molussia",16-02-2012,,0.0
98025,The Teasers,10/31/1975,,0.0
57768,I Embrace You With 1000 Arms,2006-03-09,0,0.0
105593,You Are Not I,01/01/1981,0,0.0
257947,Mamay,2003-02-19,0,0.0
254902,A Story of the Forest: Mavka,07/23/1980,0,0.0
78071,Successive Slidings of Pleasure,1974-03-07,0,0.0
239536,The Golden Key,12/20/1939,0,0.0
237957,Nostos: The Return,1989-12-31,,0.0
170923,Quick Billy,1970-03-24,,0.0
354021,The Sun and the Moon,2008-08-11,0,0.0
51902,The Tale of John and Marie,11/01/1980,0,0.0
126313,Quixote,1965-01-01,0,0.0
297631,Spark of Being,11/19/2010,0,0.0
85834,Méditerranée,23-04-1963,0,0.0
96026,Ramin,01-04-2011,177,0.0
31957,The bitter herb,04/25/1985,0,0.0
116318,A Journey Through Fairyland,1985-01-01,0,0.0
128061,The Deflowering of Eva van End,09/09/2012,0,0.0
211158,Ein Teil von mir,14-10-2009,0,0.0
361131,Hate Story 3,04/12/2015,0,0.0
105304,The Field of Enchantment,19-12-2011,0,0.0
257095,Prince Bayaya,01/26/1950,0,0.0
64437,L'Été en pente douce,1987-04-29,0,0.0
357959,Sour Grape,1974-08-30,,0.0
45205,Wool 100%,01-01-2006,0,0.0
76784,All Stars 2: Old Stars,10/10/2011,0,0.0
317988,Banana Pancakes and the Children of Sticky Rice,22-01-2015,0,0.0
142406,Saturday October 5th,10/10/1969,,0.0
263627,Lucky in Love,05-04-2014,0,0.0
355211,An Example of Intonation,1991-01-01,0,0.0
261562,Blazing a Trail to the Stars,06/04/1958,,0.0
33407,Twigson,16-10-2009,,0.0
361664,Giano,10/03/2014,0,0.0
96300,The Blue Planet,03/11/1981,0,0.0
362178,Kaili Blues,03/23/2016,0,0.0
382899,Mother,2016-01-27,0,0.0
296449,Francofonia,11-11-2015,0,0.0
358859,The Event,09/02/2015,0,0.0
191703,Pioneers in Ingolstadt,05/19/1971,0,0.0
40993,Szaffi,04/11/1985,0,0.0
260397,Buried in Light,1994-03-21,,0.0
361066,On the Road: A Document,1964-01-01,0,0.0
142916,The Great Flood,11/17/2012,0,0.0
179837,Manufractur,01-01-1985,0,0.0
104317,The Woman Who Powders Herself,1972-01-01,0,0.0
220949,The Halt,2000-10-21,0,0.0
278262,"Life, Autumn",1999-12-20,0,0.0
126208,Stellar,01-01-1993,0,0.0
208947,Get Ready,01-01-1999,0,0.0
149712,In Memory of the Day Passed By,01/01/1990,0,0.0
48617,Father and Daughter,2000-01-01,0,0.0
144886,Schwechater,31-12-1958,0,0.0
270469,Portrait,2002-10-19,,0.0
228442,Déjeuner du matin,1974-01-01,0,0.0
144156,Dream Work,03/17/2001,,0.0
277819,Factory,01-01-2004,0,0.0
247436,Wind,01/01/1996,0,0.0
172673,Instructions for a Light & Sound Machine,2006-01-01,0,0.0
195804,Feelings of Mountains and Waters,31-12-1988,0,0.0
168478,Mermaid,14-02-1997,0,0.0
322266,Buddy Hutchins,01/01/2015,1200000,0.0
363844,The Ouija Exorcism,2015-10-06,0,0.0
302528,Remember,23-10-2015,0,1986615.0
137200,Back To The Sea,27-01-2012,0,0.0
262713,Godheten,02/15/2013,,0.0
130993,Future My Love,21-06-2012,0,0.0
256316,Tabloid Truth,2014-02-20,0,0.0
121998,It Was the Son,2012-09-01,2100000,0.0
281600,Breaking with Old Ideas,02-01-1976,0,0.0
140008,The Leather Boys,08-03-1964,0,0.0
183128,The Bogus Man,01-01-1980,0,0.0
80281,Oosaravelli,2011-10-06,0,0.0
324269,For Grace,2015-03-13,0,0.0
36511,White Wall,07-05-2010,0,0.0
381890,The Mermaid,2016-02-08,60720000,553810228.0
371758,And Then There Were None,,0,0.0
347669,Stranded,2015-12-31,0,0.0
302036,Beyond,04/25/2014,0,0.0
258210,Airplane vs Volcano,03/28/2014,0,0.0
159630,Holi,08-04-1985,0,0.0
89337,Blood Ties,1991-05-27,0,0.0
69610,Kapıcılar Kralı,1976-01-01,0,0.0
42911,Skyscraper,02/29/1996,0,0.0
163313,Better Mus Come,15-03-2013,0,0.0
347835,The Real Miyagi,02/20/2015,0,0.0
187238,Si può fare l'amore vestiti?,2012-12-05,0,0.0
383809,Merci patron !,24-02-2016,0,0.0
135536,Chi lavora è perduto,12/05/1963,0,0.0
101553,Yankee,1966-08-25,0,0.0
138273,La Vacanza,04-09-1971,0,0.0
137599,Action,04-01-1980,121,0.0
50268,Love & Passion,02/25/1987,0,0.0
37265,All Ladies Do It,21-02-1992,0,0.0
55580,P.O. Box Tinto Brass,1995-08-30,0,0.0
30301,Black Angel,12-04-2002,0,0.0
257302,May Morning,1970-08-02,0,0.0
116614,The Sex of Angels,02/24/1968,0,0.0
21990,The Man from Hong Kong,07/31/1975,0,0.0
10125,Fine Dead Girls,06/24/2002,0,0.0
329010,Emelie,03/04/2016,0,0.0
324340,Summers Downstairs,07-02-2015,0,0.0
367596,Täterätää - Die Kirche bleibt im Dorf 2,06/25/2015,0,0.0
27836,Summer Camp Nightmare,17-04-1987,0,0.0
96161,The Office Wife,08/23/1930,0,0.0
297207,La pazza della porta accanto: conversazione con Alda Merini,11/12/2013,0,0.0
26329,Carry On Girls,11/09/1973,0,0.0
367275,Jare vs. Cheek,11/08/2015,,0.0
77829,A Hole in the Head,1998-01-01,0,0.0
39305,Children of Beslan,01/01/2005,0,0.0
82737,War,03/14/2002,0,0.0
132705,Morgana,2012-08-03,0,1612100.0
330697,Belgica,03/02/2016,0,0.0
364540,Girl Asleep,2016-06-18,1150118,0.0
301365,The Neon Demon,06/08/2016,7000000,1333124.0
334026,Sun Choke,2015-10-01,0,0.0
346763,Gold Coast,2015-07-02,0,0.0
309024,Take Me to the River,03/18/2016,0,0.0
330770,Evolution,2015-09-14,0,0.0
277713,Sunset Song,2015-12-04,0,0.0
364433,They Call Me Jeeg Robot,2015-05-12,1900000,0.0
308674,Superpai,02/27/2015,0,0.0
287940,Night Sights,2011-12-31,250000,0.0
20431,Sakuran,2007-02-24,0,0.0
37941,Vinnaithaandi Varuvaayaa,02/26/2010,3000000,12000000.0
341420,Demonte Colony,2015-05-22,0,0.0
21463,Roja,15-08-1992,,0.0
20049,Ayan,04/03/2009,3230939,18000000.0
82124,Mouna Raagam,1986-08-15,0,0.0
53883,Anjathe,2008-02-14,0,0.0
236808,Pizza 2: Villa,2013-11-14,0,0.0
70988,Yuddham Sei,2011-02-04,0,0.0
66536,Eeram,09/11/2009,0,0.0
66344,Pammal K. Sambandam,01/15/2002,0,0.0
165432,Joi Baba Felunath,01/04/1979,0,0.0
62241,Long Way Down,11/30/2010,0,0.0
72188,Noiseman Sound Insect,01-01-1997,0,0.0
363846,Motherland,15-10-2015,0,0.0
181656,Asura,2012-09-29,0,0.0
198993,Area 88,02/05/1985,0,0.0
284135,Hill of Freedom,09/04/2014,0,0.0
160075,Nobody's Daughter Haewon,28-02-2013,0,0.0
187662,Tokyo Family,01/18/2013,0,0.0
385317,Hot Bot,03/01/2016,0,0.0
191824,Rushlights,2013-06-21,0,0.0
60807,Kick,2009-05-08,0,0.0
31626,Bommarillu,08/09/2006,1333333,5333333.0
31629,Arundhati,01/16/2009,2915739,14000000.0
81060,Happy,01/27/2006,0,0.0
23776,Parugu,01-05-2008,0,0.0
199160,Happy Days,2007-09-28,440141,2640850.0
34763,Aarya 2,27-11-2009,0,0.0
117058,Desamuduru,01/12/2007,0,0.0
19754,The Amy Fisher Story,03-01-1993,0,0.0
385232,Dudes & Dragons,10/10/2015,0,0.0
35106,Pray For Death,1985-01-11,0,0.0
323315,You're Ugly Too,2015-02-07,,0.0
128722,Priest of Darkness,04/30/1936,0,0.0
162611,Portrait of a Young Man in Three Movements,1931-04-15,0,0.0
144436,Jack and the Beanstalk,1902-06-20,0,0.0
94702,Dream of a Rarebit Fiend,1906-02-24,0,0.0
85220,The Thieving Hand,02/01/1908,0,0.0
140554,Fraktus,11/06/2012,0,0.0
277796,Hide and Seek,2014-06-20,0,0.0
263976,The Staple of News,09-04-2014,0,0.0
369245,La felicità è un sistema complesso,11/26/2015,0,0.0
301348,Elvis & Nixon,22-04-2016,,1055287.0
287179,The Iron Ministry,2014-08-15,0,0.0
163837,When Night Falls on the Reeperbahn,1967-10-12,0,0.0
81843,Let Him Be,01-01-2009,0,0.0
371647,Mahana,2016-09-01,0,0.0
159281,Two Faces of the Dollar,1967-12-28,0,0.0
268271,The Battle of the Damned,17-04-1969,0,0.0
150029,"Durango Is Coming, Pay or Die",05-03-1971,0,0.0
103850,A Place Called Today,15-06-1972,0,0.0
34052,Jack and the Beanstalk,1974-07-20,0,0.0
338065,Dil Dhadakne Do,2015-06-05,0,22000000.0
333352,Eye in the Sky,09/11/2015,13000000,18704595.0
367524,Kareem: Minority of One,03-11-2015,0,0.0
64407,Between Eleven and Midnight,03/23/1949,0,0.0
63224,The Truth About Bebe Donge,13-02-1952,0,0.0
98302,Love and the Frenchwoman,09/23/1960,0,0.0
359025,Camino,2016-03-04,0,0.0
347752,Road Games,2016-03-04,,0.0
323665,Ava's Possessions,03/16/2015,0,0.0
382581,Monster High Great Scarrier Reef,12-02-2016,0,0.0
332706,Bleeding Heart,16-04-2015,0,0.0
150201,You Are Not Alone,06/23/2016,0,0.0
347764,Goddess of Love,08/31/2015,0,0.0
291871,Yosemite,01/01/2016,0,0.0
383140,Weaponized,01-03-2016,0,0.0
23704,The Rocket Post,13-05-2004,,0.0
79550,Rogue River,01/16/2012,2000000,0.0
336652,Two Friends,23-09-2015,,0.0
22812,Unnatural & Accidental,2006-07-07,0,0.0
97400,The Sweatbox,13-09-2002,0,0.0
320588,"Hello, My Name Is Doris",11/27/2015,1000000,14444999.0
131907,God is on Air,01/01/2002,0,0.0
214775,'Til Madness Do Us Part,05-09-2013,0,0.0
104338,La belle captive,02/16/1983,0,0.0
348346,Lethal Seduction,07/11/2015,0,0.0
382913,Mellow Mud,26-02-2016,0,0.0
78088,Earthling,2011-03-14,0,0.0
85793,Legend of the Forest,1987-12-18,0,0.0
216016,The Amityville Asylum,06/03/2013,20000,0.0
38531,Back Stage,09/07/1919,0,0.0
365447,Body Team 12,19-04-2015,0,0.0
174187,That Little Band Of Gold,03/14/1915,0,0.0
101858,The Movies,1925-10-07,0,0.0
92927,A Quiet Place in the Country,11/14/1968,0,0.0
186268,Angels in Disguise,25-09-1949,0,0.0
37754,"Cornbread, Earl and Me",05/21/1975,0,0.0
262536,Draegerman Courage,1937-05-15,0,0.0
41383,Five Shaolin Masters,1974-12-25,0,0.0
224339,Onaayum Aattukkuttiyum,09/27/2013,0,0.0
73983,Race Street,11-09-1948,0,0.0
95552,Jungle Cavalcade,1941-07-03,0,0.0
65270,Kenny Chesney: Summer In 3D,08/21/2010,,0.0
166904,Master Minds,11/27/1949,0,0.0
34462,Women in Cages,10/19/1971,0,0.0
257004,The Stalker,03/01/2013,0,0.0
177622,I Dream Of Wires,11/10/2014,0,0.0
2989,Roar,11/12/1981,17000000,2000000.0
181565,Outing - Engaged by Mistake,30-03-2013,0,0.0
206289,Mademoiselle C,09/11/2013,0,0.0
46043,Miss Oyu,22-06-1951,0,0.0
333385,Mr. Right,29-02-2016,8000000,34694.0
212270,The Flying Man,08-07-2013,0,0.0
3938,Blondie Plays Cupid,31-10-1940,0,0.0
93212,Waitress!,05/13/1981,0,0.0
99368,All the Love You Cannes!,16-05-2002,0,0.0
41568,Tales from the Crapper,2004-01-29,0,0.0
311585,Make Your Own Damn Movie,2005-01-01,0,0.0
136585,Return to Nuke 'Em High Volume 1,16-05-2013,0,0.0
207680,"Return to Return to Nuke 'Em High, aka Volume 2",15-01-2017,0,0.0
346494,Coconut Hero,08/13/2015,0,0.0
337085,Estranged,2015-08-28,0,0.0
332704,Backtrack,2015-07-25,0,0.0
336850,The Encounter,2015-05-05,0,0.0
65874,Borderline,13-10-1930,0,0.0
80881,The City Without Jews,07/25/1924,0,0.0
230235,Maïna,21-03-2014,0,0.0
42606,Invocation of My Demon Brother,01-01-1969,,0.0
388237,Tie Pimeään,01/04/1963,0,0.0
320048,Ratter,01/24/2015,500000,0.0
88665,The Snake God,28-11-1970,0,0.0
23628,Road to Victory,01-01-2007,0,0.0
113752,USS Seaviper,05/28/2012,3000000,0.0
301224,54 Days,16-11-2014,0,0.0
180021,Groupies,1970-11-08,0,0.0
369834,Sethupathi,2016-02-18,0,0.0
75745,Force,23-09-2011,0,0.0
41988,DC Showcase: Jonah Hex,27-07-2010,0,0.0
347689,Pee-wee's Big Holiday,03/18/2016,0,0.0
339984,Miracles from Heaven,17-03-2016,16000000,73883359.0
54566,Millipilleri,26-08-1966,0,0.0
55495,Noin 7 veljestä,08/22/1968,0,0.0
379925,The Answers,02/06/2015,0,0.0
171550,Pawn's Move,,0,0.0
347881,The Confirmation,03/18/2016,0,0.0
359549,Prologue,06/01/2015,0,0.0
292010,The Daughter,10/09/2015,0,0.0
54008,Sugar Hill,02/01/1974,0,0.0
299309,The Last Patrol,10/23/2014,0,0.0
278717,Test,09/18/2014,0,0.0
209266,Exit Marrakech,06/28/2013,6000000,0.0
67852,Space Tourists,06/01/2010,0,0.0
326649,Life Is Sacred,2014-11-08,0,0.0
5728,Day of the Idiots,1981-10-31,0,0.0
12422,This Night,01/01/2008,0,0.0
130544,Palermo or Wolfsburg,01-02-1980,0,0.0
63065,Neue Vahr Süd,11/30/2010,0,0.0
382962,If These Knishes Could Talk: The Story of the NY Accent,,0,0.0
291189,The Driftless Area,18-04-2015,0,0.0
375012,Under the Shadow,10/07/2016,0,0.0
312849,Ivy,26-01-2015,0,0.0
273912,The Young Kieslowski,07/24/2015,0,0.0
287719,Vinodentro,2013-12-12,,0.0
63004,Don't Die Without Telling Me Where You're Going,04-05-1995,0,0.0
213595,Kokoyakyu: High School Baseball,2006-07-04,0,0.0
52488,A More Perfect Union,1989-01-07,,0.0
98487,First Comes Courage,1943-07-29,0,0.0
43093,The Giant Behemoth,1959-03-03,0,0.0
376311,Little Dead Rotting Hood,01/05/2016,0,0.0
315664,Florence Foster Jenkins,05/06/2016,29000000,48902953.0
49834,Beynelmilel,12/29/2006,0,0.0
24258,We Have Only One Life,01/01/1958,0,0.0
47683,Love at 16,25-11-2004,0,0.0
258800,The Drunkard,1950-01-23,,0.0
163018,"Learn How to Read and Write, Son",30-09-1981,0,0.0
377799,One Man and his Cow,2015-09-30,0,0.0
163791,And the Wife Shall Revere Her Husband,06/28/1965,0,0.0
64674,Alice in the Navy,20-02-1961,,0.0
374021,Groom from London,16-04-1967,0,0.0
379508,Throbs at the Desk,11-11-1963,0,0.0
301494,I arhontissa ki o alitis,11/07/1968,0,0.0
47247,Extended Play,2006-10-19,0,0.0
48125,The Valiants of Samothrace,10/24/2003,0,0.0
167021,It's a Long Road,18-02-1998,0,0.0
38404,Bela Lugosi Meets a Brooklyn Gorilla,04-09-1952,,0.0
71921,Here We Go Round the Mulberry Bush,01/22/1968,0,0.0
143839,Nothing But the Best,10-03-1964,0,0.0
365805,Wrecker,06-11-2015,0,0.0
72278,Bad Spelling,11/03/2004,0,0.0
83907,Underwater Love,2011-04-22,0,0.0
110468,Boys Will Be Boys,07/01/1935,0,0.0
329815,Disorder,30-09-2015,0,39687.0
12781,The Flying Classroom,02-09-1954,0,0.0
63317,Poor Pretty Eddie,01-06-1975,0,0.0
272160,My Man is a Loser,07/25/2014,0,0.0
226693,Spieltrieb,10-10-2013,0,0.0
370902,The Land of OZ,2015-06-10,0,0.0
47845,12 Paces without a Head,10-12-2009,8500000,0.0
224951,Evil Feed,2013-10-23,,0.0
242546,Bayonetta: Bloody Fate,2013-11-23,0,0.0
300403,Shana: The Wolf's Music,08/17/2014,0,0.0
228109,Two-Bit Waltz,2014-11-21,0,0.0
302688,My Big Fat Greek Wedding 2,03/23/2016,18000000,88923251.0
327528,Born to Be Blue,13-09-2015,0,830129.0
367108,Bathroom Break,2015-10-31,0,0.0
326119,Danny and the Wild Bunch,2014-02-18,,0.0
203124,Failure,06/16/2013,0,0.0
167410,Hibernation,02/10/2005,0,0.0
357706,Irudhi Suttru,2016-01-28,300000,2100000.0
210302,Love's Routine,06/19/2013,0,0.0
208091,Saving Norman,2013-05-25,0,0.0
136366,Fugu & Tako,09/21/2012,0,0.0
384205,The Gift,26-07-2014,0,0.0
110898,Apricot,09-12-2009,0,0.0
314029,Neon Bull,2016-01-14,1500000,0.0
38706,The Sect,01-03-1991,0,0.0
18188,"Digby, the Biggest Dog in the World",12/01/1973,0,0.0
46776,The Bliss of Mrs. Blossom,01/01/1968,0,0.0
195029,"Coffee, Kill Boss",30-08-2013,0,0.0
58559,Confession of a Child of the Century,29-08-2012,0,0.0
378137,Hannibal Buress: Comedy Camisado,2016-02-05,0,0.0
387054,Jimmy Carr: Funny Business,18-03-2016,0,0.0
124993,Hindle Wakes,09/12/1927,0,0.0
42291,The Buddha,17-04-2010,0,0.0
31184,The Accidental Gangster and the Mistaken Courtesean,12/03/2008,0,0.0
359440,Barista,06-11-2015,0,0.0
297806,I Saw the Light,2016-02-05,13000000,1646788.0
186759,Get a Job,03/25/2016,0,0.0
356326,What We Become,09/29/2015,0,0.0
153397,Restless,2012-12-07,,0.0
40208,Shock 'Em Dead,1991-01-31,,0.0
342521,Keanu,04/21/2016,15000000,20566327.0
132540,The Taiwan Oyster,03/10/2012,0,0.0
337758,Honey Night,2015-04-17,0,0.0
334922,Sparrows,13-05-2015,0,0.0
375742,The Lure,2015-12-25,1300000,101657.0
336011,White Girl,09/02/2016,700000,200242.0
290825,Yoga Hosers,2016-07-08,5000000,0.0
239103,Run Boy Run,11/12/2013,0,0.0
157005,Google and the World Brain,2013-01-18,0,0.0
72750,Brasilintime: Batucada com Discos,11/13/2007,0,0.0
48613,The Devil's Veil,01/02/1989,0,0.0
333663,War on Everyone,10/07/2016,0,0.0
250852,The Notorious Mr. Bout,01/17/2014,0,0.0
201729,Elektro Moskva,12-06-2013,0,0.0
154786,Wavemakers,06-07-2013,0,0.0
82151,Haack ...The King of Techno,19-01-2004,0,0.0
278660,Tony Benn: Will and Testament,26-06-2014,0,0.0
75577,Brian Eno: Another Green World,01/12/2010,0,0.0
97399,This Is The Life,02/08/2008,0,0.0
123680,What Darwin Didn't Know,29-11-2009,0,0.0
34158,The People Speak,12/13/2009,0,0.0
214170,When Bjork Met Attenborough,07/26/2013,0,0.0
341745,Aus Liebe zu Dir,2012-11-09,0,0.0
276157,What Is Left,2014-06-12,0,0.0
122544,The Perfect House,2012-07-17,0,0.0
296360,Love & Friendship,05/27/2016,,14016568.0
257044,Game For Vultures,1980-09-17,0,0.0
165344,The Sentimental Engine Slayer,04/22/2010,0,0.0
44256,Razzia,04/16/1955,0,0.0
186991,Grand Central,08/28/2013,0,0.0
254952,Me Him Her,03/11/2016,0,0.0
259014,A Bit of Bad Luck,17-04-2014,0,0.0
347848,Last Girl Standing,31-08-2015,0,0.0
239367,Giovanni's Island,2014-02-22,0,0.0
60410,Remote Control,07-04-1988,0,0.0
33419,The House of Fear,16-03-1945,0,0.0
76746,Vdrebezgi,06-10-2011,,0.0
36818,Smorgasbord,04/13/1983,0,0.0
242631,So This Is Love,1953-07-15,0,0.0
134238,Song of the Saddle,28-02-1936,,0.0
207178,The Lion and the Horse,1952-05-16,0,0.0
85231,The Lone Wolf Meets a Lady,30-05-1940,0,0.0
75510,The Purchase Price,1932-07-23,0,0.0
122325,The Rich Are Always with Us,05/21/1932,0,0.0
249969,Three Cheers for the Irish,16-03-1940,0,0.0
66060,Vacation,2008-06-07,0,0.0
372691,White Bondage,05-08-1937,0,0.0
178447,Wide Open,1930-02-01,0,0.0
86497,Wide Open,1974-12-18,0,0.0
376716,Elections Day 2,2016-02-18,0,4314688.0
383535,They're Watching,2016-03-25,3650000,0.0
90110,Down and Dirty Duck,1974-07-01,0,0.0
297784,Barolo Boys,10/16/2014,0,0.0
365002,Kryptonita,12/03/2015,0,0.0
68048,FLicKeR,07/14/2009,0,0.0
261899,Prospect,03/26/2014,0,0.0
261112,Cairn,06/12/2008,0,0.0
16017,Prague,03-11-2006,0,0.0
145547,Mad Ship,07-12-2012,0,0.0
295627,Spawn: The Recall,2014-09-13,0,0.0
202831,The Fire Next Time,20-04-1993,0,0.0
50942,Creature,1998-05-17,,0.0
271664,Alex: The Life of a Child,23-04-1986,0,0.0
75027,Checkpoint,23-11-2003,0,0.0
379291,Justice League vs. Teen Titans,03/29/2016,,0.0
338913,Bill,21-08-2015,0,0.0
304869,Emergency Exit,15-07-2014,0,0.0
251220,Who Took Johnny,2014-01-17,0,0.0
229353,No Más,2013-10-15,0,0.0
302802,Tre tocchi,2014-11-13,0,0.0
204506,Tea Time,30-09-2014,0,0.0
387893,Ice Age: The Great Egg-Scapade,20-03-2016,0,0.0
109261,On Air,2012-01-11,0,0.0
287717,Edgar G. Ulmer: The Man Off-screen,2004-09-04,0,0.0
45103,Richard Pryor: Live and Smokin',04/29/1971,0,0.0
27923,Hopelessly Lost,1973-06-06,0,0.0
74705,The Adventures of Tom Sawyer and Huckleberry Finn,01-01-1981,0,0.0
334629,The Wonderful Wizard of Oz: 50 Years of Magic,1990-02-20,,0.0
246415,Redland,2009-03-11,0,0.0
255548,The Soul of the Bone,01/22/2004,0,0.0
125531,Pripyat,11-09-1999,0,0.0
163042,Orange Love,19-05-2007,3000000,0.0
177714,Mágica Aventura,09-06-1973,0,0.0
131027,Csontvary,1980-10-02,0,0.0
83234,April,01-01-1961,0,0.0
78476,My Worst Nightmare,09/12/2011,0,0.0
239804,Path of Destruction,2005-09-24,0,0.0
292081,Sunshine Superman,22-05-2015,400000,88097.0
267579,The Ardor,14-05-2014,0,0.0
5252,Ardor,2002-11-08,0,0.0
67089,Beat,10-05-1997,0,0.0
182950,Blonde Dynamite,12-02-1950,0,0.0
356325,Everything Is Copy,29-09-2015,0,0.0
114242,Faust,1960-09-30,0,0.0
304878,From Caligari to Hitler: German Cinema in the Age of the Masses,05/28/2015,0,0.0
76105,Hunger,13-01-2001,10000,0.0
357096,I Spit on Your Grave III: Vengeance is Mine,2015-10-09,0,0.0
116500,Incendiary Blonde,1945-08-31,0,0.0
45960,Blind Spot,02/06/1947,0,0.0
121848,Isle of Fury,1936-10-10,0,0.0
81670,Jock of the Bushveld,2011-07-29,0,0.0
64239,Kamikaze,12/10/1986,0,0.0
12607,Kamikaze 1989,16-07-1982,0,0.0
187422,Call to Arms,1973-01-18,,0.0
64307,Heroes of Sung,1973-12-01,0,0.0
66730,The Rescue,09/24/1971,,0.0
193459,Lucky Losers,14-05-1950,0,0.0
373349,Mapplethorpe: Look at the Pictures,06/16/2016,0,0.0
344170,Only the Dead See The End of War,2015-06-11,0,0.0
110299,Angel Baby,14-05-1961,0,0.0
59895,Sudden Danger,14-12-1955,0,0.0
36799,Sugar,05/22/2004,375581,0.0
175226,The Symbol of the Unconquered,11/28/1920,0,0.0
224162,Tarnished Angel,10/28/1938,0,0.0
54241,The Extra Girl,10/28/1923,0,0.0
85232,The Lone Wolf Strikes,01/26/1940,0,0.0
95037,Time Out for Rhythm,05-06-1941,0,0.0
118517,Valley of the Kings,23-07-1954,,0.0
33486,Keep 'Em Flying,11/28/1941,0,0.0
33484,Hit the Ice,02-06-1943,0,0.0
36704,In Society,16-08-1944,0,0.0
33482,Here Come the Co-eds,1945-01-01,717,0.0
36706,Little Giant,22-02-1946,0,0.0
179103,On Dress Parade,18-11-1939,0,0.0
296071,Princess Jellyfish,12/27/2014,0,0.0
380808,Zero Days,2016-07-08,0,0.0
295699,Everybody Wants Some!!,03/30/2016,10000000,3400278.0
21571,Mithya,2008-01-27,0,0.0
161816,Raghu Romeo,14-08-2003,0,0.0
19083,Strays,01/18/1997,0,0.0
72912,Carjacked,22-11-2011,0,0.0
205055,Sign Painters,05/13/2014,,0.0
369557,Sing Street,2016-03-11,4000000,13624522.0
336775,All-Stars,10/15/2014,608000,0.0
340627,Ayanda,2015-06-13,,0.0
75733,Perceval,07-02-1978,0,0.0
82100,Flower Girl,13-11-2009,0,0.0
40211,A Millionaire's First Love,09-02-2006,0,0.0
362541,Jump!,2014-07-26,0,0.0
123337,Sight,2012-07-27,0,0.0
389882,The Love-stricken,01-04-1992,0,0.0
58517,Life Even Looks Like a Party,16-01-2009,0,0.0
298869,Bag Man,2014-09-10,0,0.0
25451,Taking Chances,24-11-2009,0,0.0
185289,Blues Busters,29-10-1950,0,0.0
184328,Triple Trouble,1950-08-13,0,0.0
185273,Bowery Battalion,24-01-1951,0,0.0
187516,Crazy Over Horses,09/09/1951,0,0.0
156603,Let's Go Navy!,1951-07-29,0,0.0
180819,Feudin' Fools,21-09-1952,0,0.0
252916,Here Come the Marines,29-06-1952,0,0.0
115706,Hold That Line,1952-03-23,,0.0
192371,Clipped Wings,1953-08-14,0,0.0
116160,Jalopy,15-02-1953,0,0.0
107966,Loose in London,05/24/1953,0,0.0
174195,Private Eyes,06-12-1953,0,0.0
116190,Paris Playboys,03/07/1954,0,0.0
70313,Bowery to Bagdad,1955-01-07,0,0.0
144852,Dig That Uranium,1955-12-25,0,0.0
193435,High Society,17-04-1955,0,0.0
178569,Jail Busters,1955-09-18,,0.0
177234,Spy Chasers,07/31/1955,0,0.0
230182,Crashing Las Vegas,27-04-1956,0,0.0
193450,Second Fiddle to a Steel Guitar,12/29/1966,0,0.0
